Date,Open,High,Low,Close,Adj Close,Volume,USD_to_EUR,GDP,NonFarm_Payroll,3_month_Libor,Unemployment
32735,343.059998,345.029999,343.049988,344.709991,344.709991,148770000,#N/A,9238.923,107927,9,6352
32734,344.709991,345.440002,341.959991,343.059998,343.059998,142010000,#N/A,9238.923,107927,8.875,6352
32731,348.279999,351.179993,344.01001,344.73999,344.73999,197550000,#N/A,9238.923,107927,8.75,6352
32730,346.940002,349.779999,345.309998,348.25,348.25,198660000,#N/A,9238.923,107927,8.8125,6352
32729,349.299988,351,346.859985,346.940002,346.940002,209900000,#N/A,9238.923,107927,8.75,6352
32728,349.410004,349.839996,348.279999,349.350006,349.350006,200340000,#N/A,9238.923,107927,8.75,6352
32727,343.920013,349.420013,343.910004,349.410004,349.410004,197580000,#N/A,9238.923,107927,8.75,6352
32724,344.73999,345.420013,342.600006,343.920013,343.920013,169750000,#N/A,9238.923,107927,8.5625,6352
32723,344.339996,345.220001,343.809998,344.73999,344.73999,168690000,#N/A,9238.923,107927,8.4375,6352
32722,343.75,344.339996,342.470001,344.339996,344.339996,181760000,#N/A,9238.923,107927,8.4375,6352
32721,346.079987,347.98999,342.929993,343.75,343.75,225280000,#N/A,9238.923,107927,8.4375,6352
32720,342.130005,346.079987,342.019989,346.079987,346.079987,166650000,#N/A,9238.923,107848,8.5625,6736
32717,341.940002,342.959991,341.299988,342.149994,342.149994,180610000,#N/A,9238.923,107848,8.75,6736
32716,338.049988,342,338.049988,341.98999,341.98999,213680000,#N/A,9238.923,107848,8.8125,6736
32715,333.880005,338.049988,333.190002,338.049988,338.049988,188270000,#N/A,9238.923,107848,8.9375,6736
32714,333.670013,336.290009,332.600006,333.880005,333.880005,179270000,#N/A,9238.923,107848,9,6736
32713,335.899994,335.899994,333.440002,333.670013,333.670013,136260000,#N/A,9238.923,107848,9,6736
32710,333.5,335.910004,332.459991,335.899994,335.899994,174880000,#N/A,9238.923,107848,8.9375,6736
32709,335.73999,337.399994,333.220001,333.51001,333.51001,204590000,#N/A,9238.923,107848,8.9375,6736
32708,331.369995,335.730011,331.350006,335.730011,335.730011,215740000,#N/A,9238.923,107848,9.0625,6736
32707,332.420013,332.440002,330.75,331.350006,331.350006,152350000,#N/A,9238.923,107848,9,6736
32706,331.779999,333.019989,331.019989,332.440002,332.440002,131960000,#N/A,9238.923,107848,8.9375,6736
32703,329.959991,331.890015,327.130005,331.839996,331.839996,183480000,#N/A,9238.923,107848,8.875,6736
32702,329.809998,330.369995,329.079987,329.950012,329.950012,153820000,#N/A,9238.923,107848,8.8125,6736
32701,328.779999,330.390015,327.920013,329.809998,329.809998,160550000,#N/A,9238.923,107848,8.8125,6736
32700,327.070007,330.420013,327.070007,328.779999,328.779999,171590000,#N/A,9238.923,107848,8.9375,6736
32699,324.929993,327.070007,324.910004,327.070007,327.070007,131870000,#N/A,9238.923,107848,9,6736
32696,321.549988,325.869995,321.079987,324.910004,324.910004,166430000,#N/A,9238.923,107848,9.1875,6736
32695,320.640015,321.549988,320.450012,321.549988,321.549988,140450000,#N/A,9238.923,107848,9.1875,6736
32694,319.230011,321.220001,317.26001,320.640015,320.640015,127710000,#N/A,9238.923,107848,9.1875,6736
32692,317.980011,319.269989,317.269989,319.230011,319.230011,68870000,#N/A,9238.923,107848,9.25,6736
32689,319.670013,319.970001,314.380005,317.980011,317.980011,170490000,#N/A,9170.977,108937,9.3125,6850
32688,325.809998,325.809998,319.540009,319.679993,319.679993,167100000,#N/A,9170.977,108937,9.375,6850
32687,328.440002,328.440002,324.299988,325.809998,325.809998,158470000,#N/A,9170.977,108937,9.375,6850
32686,326.600006,329.190002,326.589996,328.440002,328.440002,171090000,#N/A,9170.977,108937,9.375,6850
32685,328,328.149994,326.309998,326.600006,326.600006,143600000,#N/A,9170.977,108937,9.375,6850
32682,322.320007,328,322.320007,328,328,198720000,#N/A,9170.977,108937,9.5625,6850
32681,320.480011,322.339996,320.200012,322.320007,322.320007,176510000,#N/A,9170.977,108937,9.5,6850
32680,321.25,321.869995,319.25,320.480011,320.480011,168830000,#N/A,9170.977,108937,9.4375,6850
32679,321.890015,322.779999,321.029999,321.25,321.25,167650000,#N/A,9170.977,108937,9.5,6850
32678,321.350006,321.890015,320.399994,321.890015,321.890015,130720000,#N/A,9170.977,108937,9.4375,6850
32675,319.959991,321.359985,318.690002,321.350006,321.350006,244510000,#N/A,9170.977,108937,9.4375,6850
32674,323.829987,323.829987,319.209991,320.079987,320.079987,179480000,#N/A,9170.977,108937,9.3125,6850
32673,323.910004,324.890015,322.799988,323.829987,323.829987,170540000,#N/A,9170.977,108937,9.35938,6850
32672,326.23999,326.23999,322.959991,323.910004,323.910004,164870000,#N/A,9170.977,108937,9.3125,6850
32671,326.690002,326.690002,323.730011,326.23999,326.23999,151460000,#N/A,9170.977,108937,9.1875,6850
32668,326.75,327.320007,325.160004,326.690002,326.690002,173240000,#N/A,9170.977,108937,9.25,6850
32667,326.950012,327.369995,325.920013,326.75,326.75,212310000,#N/A,9170.977,108937,9.25,6850
32666,324.23999,327.390015,324.23999,326.950012,326.950012,213710000,#N/A,9170.977,108937,9.375,6850
32665,322.029999,324.480011,321.269989,324.23999,324.23999,187570000,#N/A,9170.977,108937,9.375,6850
32664,325.519989,325.929993,322.019989,322.029999,322.029999,163420000,#N/A,9170.977,108937,9.4375,6850
32661,321.970001,325.630005,321.970001,325.519989,325.519989,229140000,#N/A,9170.977,108937,9.625,6850
32660,320.51001,322.570007,320.01001,321.970001,321.970001,223160000,#N/A,9170.977,108937,9.5625,6850
32659,319.049988,321.299988,318.679993,320.519989,320.519989,162530000,#N/A,9170.977,108294,9.5625,6156
32658,321.589996,322.529999,317.829987,319.049988,319.049988,151780000,#N/A,9170.977,108294,9.5625,6156
32654,319.170013,321.589996,319.140015,321.589996,321.589996,143120000,#N/A,9170.977,108294,9.75,6156
32653,319.140015,319.600006,318.420013,319.170013,319.170013,154470000,#N/A,9170.977,108294,9.625,6156
32652,318.320007,319.140015,317.579987,319.140015,319.140015,178600000,#N/A,9170.977,108294,9.5,6156
32651,321.980011,321.980011,318.200012,318.320007,318.320007,187690000,#N/A,9170.977,108294,9.375,6156
32650,321.23999,323.059998,320.450012,321.980011,321.980011,185010000,#N/A,9170.977,108294,9.5625,6156
32647,317.970001,321.380005,317.970001,321.23999,321.23999,242410000,#N/A,9170.977,108294,9.6875,6156
32646,317.480011,318.519989,316.540009,317.970001,317.970001,177480000,#N/A,9170.977,108294,9.6875,6156
32645,315.279999,317.940002,315.109985,317.480011,317.480011,191210000,#N/A,9170.977,108294,9.64063,6156
32644,316.160004,316.160004,314.98999,315.279999,315.279999,173100000,#N/A,9170.977,108294,9.6875,6156
32643,313.839996,316.160004,313.839996,316.160004,316.160004,179350000,#N/A,9170.977,108294,9.625,6156
32640,306.950012,313.839996,306.950012,313.839996,313.839996,221490000,#N/A,9170.977,108294,9.9375,6156
32639,305.799988,307.339996,305.799988,306.950012,306.950012,151620000,#N/A,9170.977,108294,10,6156
32638,305.190002,306.25,304.850006,305.799988,305.799988,146000000,#N/A,9170.977,108294,10,6156
32637,306,306.98999,304.059998,305.190002,305.190002,150090000,#N/A,9170.977,108294,9.9375,6156
32636,307.609985,307.609985,304.73999,306,306,135130000,#N/A,9170.977,108294,9.9375,6156
32633,307.769989,310.690002,306.980011,307.609985,307.609985,180810000,#N/A,9170.977,108294,10,6156
32632,308.160004,308.399994,307.320007,307.769989,307.769989,153130000,#N/A,9170.977,108294,10,6156
32631,308.119995,308.519989,307.109985,308.160004,308.160004,171690000,#N/A,9170.977,108294,10,6156
32630,309.130005,310.450012,308.119995,308.119995,308.119995,172560000,#N/A,9170.977,108294,10.0625,6156
32629,309.640015,309.640015,307.399994,309.119995,309.119995,138050000,#N/A,9170.977,108294,9.9375,6156
32626,309.579987,309.649994,308.480011,309.640015,309.640015,158390000,#N/A,9170.977,107611,9.9375,6229
32625,306.929993,310.450012,306.929993,309.579987,309.579987,191170000,#N/A,9170.977,107611,10,6229
32624,306.779999,307.299988,306.070007,306.929993,306.929993,146090000,#N/A,9170.977,107611,10.0625,6229
32623,308.690002,309.649994,306.73999,306.75,306.75,165430000,#N/A,9170.977,107611,10.125,6229
32622,309.609985,309.609985,307.829987,308.690002,308.690002,142100000,#N/A,9170.977,107611,10.125,6229
32619,306.190002,309.609985,306.190002,309.609985,309.609985,187310000,#N/A,9170.977,107611,10.125,6229
32618,307.149994,307.959991,304.529999,306.190002,306.190002,175970000,#N/A,9170.977,107611,10.0625,6229
32617,306.019989,307.679993,305.359985,307.149994,307.149994,191510000,#N/A,9170.977,107611,10.0625,6229
32616,301.720001,306.25,301.720001,306.019989,306.019989,208650000,#N/A,9170.977,107611,10.1875,6229
32615,301.359985,302.01001,300.709991,301.720001,301.720001,128540000,#N/A,9170.977,107611,10.125,6229
32612,296.399994,301.380005,296.399994,301.359985,301.359985,169780000,#N/A,9170.977,107611,10.3125,6229
32611,298.98999,299,296.269989,296.399994,296.399994,141590000,#N/A,9170.977,107611,10.25,6229
32610,298.48999,299.809998,298.48999,298.98999,298.98999,165200000,#N/A,9170.977,107611,10.25,6229
32609,297.109985,298.869995,297.109985,298.48999,298.48999,146830000,#N/A,9170.977,107611,10.25,6229
32608,297.160004,297.940002,296.850006,297.109985,297.109985,123990000,#N/A,9170.977,107611,10.25,6229
32605,295.290009,297.619995,294.350006,297.160004,297.160004,156950000,#N/A,9170.977,107611,10.3125,6229
32604,296.220001,296.23999,294.519989,295.290009,295.290009,146530000,#N/A,9170.977,107611,10.25,6229
32603,295.309998,296.429993,295.279999,296.23999,296.23999,165880000,#N/A,9170.977,107611,10.23438,6229
32602,296.399994,296.399994,294.720001,295.309998,295.309998,160680000,#N/A,9170.977,107611,10.25,6229
32601,294.869995,297.040009,294.619995,296.390015,296.390015,164660000,#N/A,9170.977,107611,10.25,6229
32598,292.519989,294.959991,292.519989,294.869995,294.869995,170960000,#N/A,9101.508,106813,10.3125,6378
32597,292.350006,293.799988,291.5,292.519989,292.519989,159950000,#N/A,9101.508,106813,10.3125,6378
32596,291.589996,292.75,291.420013,292.350006,292.350006,144240000,#N/A,9101.508,106813,10.5,6378
32595,290.570007,292.320007,290.570007,291.589996,291.589996,146420000,#N/A,9101.508,106813,10.5,6378
32594,288.980011,290.570007,288.070007,290.570007,290.570007,112960000,#N/A,9101.508,106813,10.375,6378
32590,290.48999,291.51001,288.559998,288.980011,288.980011,153750000,#N/A,9101.508,106813,10.375,6378
32589,291.329987,291.459991,289.899994,290.48999,290.48999,146570000,#N/A,9101.508,106813,10.5,6378
32588,289.920013,292.380005,289.920013,291.329987,291.329987,142010000,#N/A,9101.508,106813,10.625,6378
32587,292.690002,292.690002,288.559998,289.920013,289.920013,151260000,#N/A,9101.508,106813,10.5625,6378
32584,299.440002,299.440002,291.079987,292.690002,292.690002,242900000,#N/A,9101.508,106813,10.1875,6378
32583,296.670013,299.98999,296.660004,299.440002,299.440002,196040000,#N/A,9101.508,106813,10.25,6378
32582,295.140015,296.779999,295.140015,296.670013,296.670013,167070000,#N/A,9101.508,106813,10.25,6378
32581,295.320007,296.290009,294.630005,295.140015,295.140015,139970000,#N/A,9101.508,106813,10.25,6378
32580,292.880005,296.179993,292.880005,295.320007,295.320007,140460000,#N/A,9101.508,106813,10.3125,6378
32577,293.929993,293.929993,291.600006,292.880005,292.880005,146830000,#N/A,9101.508,106813,10.1875,6378
32576,294.079987,294.690002,293.850006,293.929993,293.929993,143160000,#N/A,9101.508,106813,10.1875,6378
32575,293.869995,295.619995,293.51001,294.079987,294.079987,167620000,#N/A,9101.508,106813,10.125,6378
32574,294.809998,295.160004,293.5,293.869995,293.869995,172500000,#N/A,9101.508,106813,10.0625,6378
32573,291.200012,294.809998,291.179993,294.809998,294.809998,168880000,#N/A,9101.508,106813,10.125,6378
32570,289.940002,291.179993,289.440002,291.179993,291.179993,151790000,#N/A,9101.508,106813,10.1875,6378
32569,287.109985,290.320007,287.109985,289.950012,289.950012,161980000,#N/A,9101.508,106813,10.25,6378
32568,288.859985,290.279999,286.459991,287.109985,287.109985,177210000,#N/A,9101.508,106813,10.1875,6378
32567,287.820007,289.420013,287.630005,288.859985,288.859985,147430000,#N/A,9101.508,106170,10.3125,6883
32566,287.130005,288.119995,286.26001,287.820007,287.820007,139900000,#N/A,9101.508,106170,10.3125,6883
32563,292.049988,292.049988,287.130005,287.130005,287.130005,160680000,#N/A,9101.508,106170,10.0625,6883
32562,290.910004,292.049988,289.829987,292.049988,292.049988,150370000,#N/A,9101.508,106170,9.9375,6883
32561,295.980011,295.980011,290.76001,290.910004,290.910004,163140000,#N/A,9101.508,106170,9.8125,6883
32560,296.76001,297.040009,295.160004,295.980011,295.980011,141950000,#N/A,9101.508,106170,9.8125,6883
32556,294.809998,297.119995,294.690002,296.76001,296.76001,159520000,#N/A,9101.508,106170,9.8125,6883
32555,294.23999,295.149994,294.220001,294.809998,294.809998,177450000,#N/A,9101.508,106170,9.75,6883
32554,291.809998,294.420013,291.48999,294.23999,294.23999,154220000,#N/A,9101.508,106170,9.8125,6883
32553,292.540009,294.369995,291.410004,291.809998,291.809998,150610000,#N/A,9101.508,106170,9.75,6883
32552,292.019989,293.070007,290.880005,292.540009,292.540009,143520000,#N/A,9101.508,106170,9.75,6883
32549,296.059998,296.059998,291.959991,292.019989,292.019989,173560000,#N/A,9101.508,106170,9.625,6883
32548,298.649994,298.790009,295.160004,296.059998,296.059998,224220000,#N/A,9101.508,106170,9.5625,6883
32547,299.619995,300.570007,298.410004,298.649994,298.649994,189420000,#N/A,9101.508,106170,9.5,6883
32546,296.040009,300.339996,295.779999,299.630005,299.630005,217260000,#N/A,9101.508,106170,9.5625,6883
32545,296.970001,296.98999,294.959991,296.040009,296.040009,150980000,#N/A,9101.508,106170,9.4375,6883
32542,296.839996,297.660004,296.149994,296.970001,296.970001,172980000,#N/A,9101.508,106170,9.375,6883
32541,297.089996,297.920013,295.809998,296.839996,296.839996,183430000,#N/A,9101.508,106170,9.375,6883
32540,297.470001,298.329987,296.220001,297.089996,297.089996,215640000,#N/A,9101.508,106170,9.375,6883
32539,294.98999,297.51001,293.570007,297.470001,297.470001,194050000,#N/A,9101.508,105743,9.375,7309
32538,293.820007,295.130005,293.540009,294.98999,294.98999,167830000,#N/A,9101.508,105743,9.375,7309
32535,291.690002,296.079987,291.690002,293.820007,293.820007,254870000,#N/A,9101.508,105743,9.4375,7309
32534,289.140015,292.619995,288.130005,291.690002,291.690002,212250000,#N/A,9101.508,105743,9.375,7309
32533,288.48999,289.149994,287.970001,289.140015,289.140015,183610000,#N/A,9101.508,105743,9.3125,7309
32532,284.5,288.48999,284.5,288.48999,288.48999,189620000,#N/A,9101.508,105743,9.375,7309
32531,287.850006,287.980011,284.5,284.5,284.5,141640000,#N/A,9101.508,105743,9.375,7309
32528,286.899994,287.040009,285.75,286.630005,286.630005,166120000,#N/A,9101.508,105743,9.375,7309
32527,286.529999,287.899994,286.140015,286.910004,286.910004,192030000,#N/A,9101.508,105743,9.4375,7309
32526,283.549988,286.869995,282.649994,286.529999,286.529999,187450000,#N/A,9101.508,105743,9.4375,7309
32525,284.140015,284.140015,283.059998,283.549988,283.549988,143930000,#N/A,9101.508,105743,9.4375,7309
32524,283.869995,284.880005,283.630005,284.140015,284.140015,117380000,#N/A,9101.508,105743,9.375,7309
32521,283.170013,284.119995,282.709991,283.869995,283.869995,132320000,#N/A,9101.508,105743,9.4375,7309
32520,282.01001,284.630005,282.01001,283.170013,283.170013,183000000,#N/A,9101.508,105743,9.4375,7309
32519,280.380005,282.01001,280.209991,282.01001,282.01001,148950000,#N/A,9101.508,105743,9.4375,7309
32518,280.980011,281.579987,279.440002,280.380005,280.380005,140420000,#N/A,9101.508,105743,9.4375,7309
32517,280.670013,281.890015,280.320007,280.980011,280.980011,163180000,#N/A,9101.508,105743,9.4375,7309
32514,280.01001,282.059998,280.01001,280.670013,280.670013,161330000,#N/A,9101.508,105743,9.4375,7309
32513,279.429993,281.51001,279.429993,280.01001,280.01001,174040000,#N/A,9101.508,105743,9.4375,7309
32512,275.309998,279.75,275.309998,279.429993,279.429993,149700000,#N/A,9101.508,105743,9.375,7309
32511,277.720001,277.720001,273.809998,275.309998,275.309998,128500000,#N/A,9101.508,105743,9.3125,7309
32507,279.390015,279.779999,277.720001,277.720001,277.720001,127210000,#N/A,9009.913,107722,9.3125,6142
32506,277.079987,279.420013,277.079987,279.399994,279.399994,131290000,#N/A,9009.913,107722,9.3125,6142
32505,276.829987,277.549988,276.170013,277.079987,277.079987,110630000,#N/A,9009.913,107722,9.4375,6142
32504,277.869995,278.089996,276.73999,276.829987,276.829987,87490000,#N/A,9009.913,107722,9.375,6142
32500,276.869995,277.98999,276.869995,277.869995,277.869995,81760000,#N/A,9009.913,107722,9.375,6142
32499,277.380005,277.890015,276.859985,276.869995,276.869995,150510000,#N/A,9009.913,107722,9.375,6142
32498,277.470001,277.829987,276.299988,277.380005,277.380005,147250000,#N/A,9009.913,107722,9.4375,6142
32497,278.910004,280.450012,277.470001,277.470001,277.470001,161090000,#N/A,9009.913,107722,9.5,6142
32496,276.290009,279.309998,275.609985,278.910004,278.910004,162250000,#N/A,9009.913,107722,9.5625,6142
32493,274.279999,276.290009,274.279999,276.290009,276.290009,196480000,#N/A,9009.913,107722,9.625,6142
32492,275.320007,275.619995,274.01001,274.279999,274.279999,136820000,#N/A,9009.913,107722,9.5625,6142
32491,276.309998,276.309998,274.579987,275.309998,275.309998,132350000,#N/A,9009.913,107722,9.5,6142
32490,276.519989,276.519989,274.579987,276.309998,276.309998,132340000,#N/A,9009.913,107722,9.4375,6142
32489,277.029999,278.820007,276.519989,276.519989,276.519989,124160000,#N/A,9009.913,107722,9.4375,6142
32486,276.570007,277.820007,276.339996,277.029999,277.029999,133770000,#N/A,9009.913,107722,9.4375,6142
32485,278.130005,278.130005,276.549988,276.589996,276.589996,124150000,#N/A,9009.913,107722,9.375,6142
32484,277.589996,279.01001,277.339996,278.130005,278.130005,148360000,#N/A,9009.913,107722,9.3125,6142
32483,274.929993,277.890015,274.619995,277.589996,277.589996,158340000,#N/A,9009.913,107722,9.375,6142
32482,274.929993,275.619995,271.809998,274.929993,274.929993,144660000,#N/A,9009.913,107722,9.4375,6142
32479,272.48999,272.48999,270.470001,271.809998,271.809998,124610000,#N/A,9009.913,107722,9.25,6142
32478,273.679993,273.700012,272.269989,272.48999,272.48999,129380000,#N/A,9009.913,107722,9.25,6142
32477,270.910004,274.359985,270.899994,273.700012,273.700012,157810000,#N/A,9009.913,107500,9.3125,6325
32476,268.600006,271.309998,268.130005,270.910004,270.910004,127420000,#N/A,9009.913,107500,9.5,6325
32475,267.220001,268.980011,266.970001,268.640015,268.640015,123480000,#N/A,9009.913,107500,9.5,6325
32472,268.98999,269,266.470001,267.230011,267.230011,72090000,#N/A,9009.913,107500,9.375,6325
32470,267.220001,269.559998,267.209991,269,269,112010000,#N/A,9009.913,107500,9.1875,6325
32469,266.190002,267.850006,265.420013,267.209991,267.209991,127000000,#N/A,9009.913,107500,9.1875,6325
32468,266.350006,266.470001,263.410004,266.220001,266.220001,120430000,#N/A,9009.913,107500,9.125,6325
32465,264.600006,266.619995,264.600006,266.470001,266.470001,119320000,#N/A,9009.913,107500,9.1875,6325
32464,264.609985,265.630005,263.450012,264.600006,264.600006,141280000,#N/A,9009.913,107500,9.1875,6325
32463,268.410004,268.410004,262.850006,263.820007,263.820007,161710000,#N/A,9009.913,107500,9.0625,6325
32462,267.730011,268.75,267.720001,268.339996,268.339996,115170000,#N/A,9009.913,107500,8.9375,6325
32461,267.929993,269.25,266.790009,267.720001,267.720001,142900000,#N/A,9009.913,107500,8.9375,6325
32458,273.649994,273.690002,267.920013,267.920013,267.920013,135500000,#N/A,9009.913,107500,9,6325
32457,273.320007,274.369995,272.980011,273.690002,273.690002,128920000,#N/A,9009.913,107500,8.9375,6325
32456,275.140015,275.149994,272.149994,273.329987,273.329987,153140000,#N/A,9009.913,107500,8.8125,6325
32455,273.950012,275.799988,273.929993,275.149994,275.149994,141660000,#N/A,9009.913,107500,8.8125,6325
32454,276.299988,276.309998,273.619995,273.929993,273.929993,133870000,#N/A,9009.913,107500,8.75,6325
32451,279.109985,279.200012,276.309998,276.309998,276.309998,143580000,#N/A,9009.913,107500,8.625,6325
32450,279.040009,280.369995,279.040009,279.200012,279.200012,152980000,#N/A,9009.913,107500,8.625,6325
32449,279.070007,279.450012,277.079987,279.059998,279.059998,161300000,#N/A,9009.913,107500,8.625,6325
32448,278.970001,279.570007,278.01001,279.059998,279.059998,151250000,#N/A,9009.913,107500,8.5625,6325
32447,278.540009,279.390015,277.140015,278.970001,278.970001,143460000,#N/A,9009.913,107013,8.625,6182
32444,277.290009,279.480011,277.279999,278.529999,278.529999,146300000,#N/A,9009.913,107013,8.625,6182
32443,281.350006,281.380005,276,277.279999,277.279999,196540000,#N/A,9009.913,107013,8.6875,6182
32442,282.369995,282.519989,280.540009,281.380005,281.380005,181550000,#N/A,9009.913,107013,8.6875,6182
32441,282.279999,282.839996,281.869995,282.380005,282.380005,155190000,#N/A,9009.913,107013,8.6875,6182
32440,283.630005,283.950012,282.279999,282.279999,282.279999,170590000,#N/A,9009.913,107013,8.6875,6182
32437,282.880005,283.660004,281.160004,283.660004,283.660004,195410000,#N/A,9009.913,107013,8.6875,6182
32436,276.970001,282.880005,276.929993,282.880005,282.880005,189580000,#N/A,9009.913,107013,8.6875,6182
32435,279.399994,280.529999,274.410004,276.970001,276.970001,186350000,#N/A,9009.913,107013,8.625,6182
32434,276.429993,279.390015,276.410004,279.380005,279.380005,162500000,#N/A,9009.913,107013,8.625,6182
32433,275.480011,276.649994,275.01001,276.410004,276.410004,119290000,#N/A,9009.913,107013,8.625,6182
32430,275.269989,277.01001,274.079987,275.5,275.5,160240000,#N/A,9009.913,107013,8.625,6182
32429,273.950012,275.829987,273.390015,275.220001,275.220001,154530000,#N/A,9009.913,107013,8.64063,6182
32428,277.910004,277.929993,273.049988,273.980011,273.980011,154840000,#N/A,9009.913,107013,8.625,6182
32427,278.149994,278.23999,276.329987,277.929993,277.929993,140900000,#N/A,9009.913,107013,8.5625,6182
32426,278.059998,278.690002,277.100006,278.23999,278.23999,124660000,#N/A,9009.913,107013,8.5625,6182
32423,272.380005,278.070007,272.369995,278.070007,278.070007,216390000,#N/A,9009.913,107013,8.625,6182
32422,271.869995,272.390015,271.299988,272.390015,272.390015,153570000,#N/A,9009.913,107013,8.5625,6182
32421,270.630005,272.450012,270.079987,271.859985,271.859985,175130000,#N/A,9009.913,107013,8.5625,6182
32420,271.369995,271.790009,270.339996,270.619995,270.619995,157760000,#N/A,9009.913,107013,8.5625,6182
32419,271.890015,271.910004,268.839996,271.380005,271.380005,130380000,#N/A,9009.913,107013,8.625,6182
32416,272.549988,274.869995,271.660004,271.910004,271.910004,175750000,#N/A,8891.435,106341,8.625,6368
32415,269.089996,273.019989,269.079987,272.589996,272.589996,155790000,#N/A,8891.435,106341,8.6875,6368
32414,268.220001,269.079987,267.769989,269.079987,269.079987,113720000,#N/A,8891.435,106341,8.5,6368
32413,268.890015,269.359985,268.01001,268.26001,268.26001,113010000,#N/A,8891.435,106341,8.4375,6368
32412,269.769989,269.799988,268.609985,268.880005,268.880005,116420000,#N/A,8891.435,106341,8.375,6368
32409,269.160004,270.309998,268.279999,269.76001,269.76001,145100000,#N/A,8891.435,106341,8.3125,6368
32408,270.190002,270.579987,268.26001,269.179993,269.179993,150670000,#N/A,8891.435,106341,8.3125,6368
32407,269.76001,270.640015,269.480011,270.160004,270.160004,127400000,#N/A,8891.435,106341,8.3125,6368
32406,268.829987,270.070007,268.5,269.730011,269.730011,142220000,#N/A,8891.435,106341,8.3125,6368
32405,270.640015,270.649994,267.410004,268.820007,268.820007,135770000,#N/A,8891.435,106341,8.3125,6368
32402,268.130005,270.809998,267.329987,270.649994,270.649994,211110000,#N/A,8891.435,106341,8.375,6368
32401,269.299988,269.779999,268.029999,268.130005,268.130005,161210000,#N/A,8891.435,106341,8.3125,6368
32400,267.5,269.470001,267.410004,269.309998,269.309998,177220000,#N/A,8891.435,106341,8.375,6368
32399,266.450012,267.429993,265.220001,267.429993,267.429993,162490000,#N/A,8891.435,106341,8.375,6368
32398,266.850006,267.640015,266.220001,266.470001,266.470001,114880000,#N/A,8891.435,106341,8.375,6368
32395,265.880005,268.26001,263.660004,266.839996,266.839996,141540000,#N/A,8891.435,106341,8.375,6368
32394,265.869995,266.540009,264.880005,265.880005,265.880005,149380000,#N/A,8891.435,106341,8.4375,6368
32393,265.619995,266.980011,264.929993,265.869995,265.869995,139590000,#N/A,8891.435,106341,8.375,6368
32392,264.420013,265.940002,264.399994,265.589996,265.589996,122250000,#N/A,8891.435,106341,8.4375,6368
32388,258.350006,264.899994,258.350006,264.480011,264.480011,159840000,#N/A,8891.435,106341,8.64063,6368
32387,261.519989,261.519989,256.980011,258.350006,258.350006,144090000,#N/A,8891.435,106341,8.625,6368
32386,262.51001,263.799988,261.209991,261.519989,261.519989,130480000,#N/A,8891.435,105477,8.5625,6659
32385,262.329987,263.179993,261.529999,262.51001,262.51001,108720000,#N/A,8891.435,105477,8.6875,6659
32384,259.679993,262.559998,259.679993,262.329987,262.329987,99280000,#N/A,8891.435,105477,8.75,6659
32381,259.179993,260.149994,258.869995,259.679993,259.679993,89240000,#N/A,8891.435,105477,8.75,6659
32380,261.100006,261.130005,257.559998,259.179993,259.179993,127640000,#N/A,8891.435,105477,8.6875,6659
32379,257.160004,261.130005,257.089996,261.130005,261.130005,127800000,#N/A,8891.435,105477,8.64063,6659
32378,256.98999,257.859985,256.529999,257.089996,257.089996,119540000,#N/A,8891.435,105477,8.75,6659
32377,260.23999,260.709991,256.940002,256.980011,256.980011,122250000,#N/A,8891.435,105477,8.6875,6659
32374,261.049988,262.269989,260.230011,260.23999,260.23999,122370000,#N/A,8891.435,105477,8.6875,6659
32373,260.76001,262.76001,260.75,261.029999,261.029999,139820000,#N/A,8891.435,105477,8.6875,6659
32372,260.570007,261.839996,259.329987,260.769989,260.769989,169500000,#N/A,8891.435,105477,8.6875,6659
32371,258.679993,262.609985,257.5,260.559998,260.559998,162790000,#N/A,8891.435,105477,8.8125,6659
32370,262.48999,262.549988,258.679993,258.690002,258.690002,128560000,#N/A,8891.435,105477,8.75,6659
32367,262.700012,262.940002,261.369995,262.549988,262.549988,176960000,#N/A,8891.435,105477,8.6875,6659
32366,261.920013,262.769989,260.339996,262.75,262.75,173000000,#N/A,8891.435,105477,8.6875,6659
32365,266.429993,266.48999,261.029999,261.899994,261.899994,200950000,#N/A,8891.435,105477,8.625,6659
32364,270,270.200012,265.059998,266.48999,266.48999,200710000,#N/A,8891.435,105477,8.4375,6659
32363,271.130005,272.470001,269.929993,269.980011,269.980011,148800000,#N/A,8891.435,105477,8.4375,6659
32360,271.700012,271.929993,270.079987,271.149994,271.149994,113400000,#N/A,8891.435,105477,8.3125,6659
32359,273,274.200012,271.769989,271.929993,271.929993,157240000,#N/A,8891.435,105477,8.3125,6659
32358,272.029999,273.420013,271.149994,272.980011,272.980011,203590000,#N/A,8891.435,105477,8.3125,6659
32357,272.190002,273.679993,270.369995,272.059998,272.059998,166660000,#N/A,8891.435,105477,8.375,6659
32356,272.029999,272.799988,271.209991,272.209991,272.209991,138170000,#N/A,8891.435,105477,8.375,6659
32353,266.040009,272.019989,266.019989,272.019989,272.019989,192340000,#N/A,8891.435,105315,8.4375,6823
32352,262.519989,266.549988,262.5,266.019989,266.019989,154570000,#N/A,8891.435,105315,8.4375,6823
32351,265.179993,265.829987,262.480011,262.5,262.5,135890000,#N/A,8891.435,105315,8.375,6823
